Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
73974dd0-4acf-452e-99c3,4/6/2024,12:34 AM,Online,Credit Card,None,First Class,Off-Peak,?15.00,Liverpool Lime Street,Manchester Piccadilly,4/6/2024,2:00 AM,2:30 AM,No Delay,Cancelled,Weather Conditions,No
c6a831e2-45a2-4089-8161,4/6/2024,2:01 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,4/6/2024,3:30 AM,5:20 AM,5:20 AM,Delayed,Weather Conditions,No
ae00f955-39e7-4b5b-85e2,4/6/2024,6:30 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,4/6/2024,8:00 AM,9:50 AM,10:07 AM,Delayed,Weather,No
5597ba07-d27b-4ee0-9d7d,4/6/2024,4:40 PM,Station,Credit Card,Disabled,Standard,Off-Peak,?71.00,London Euston,Manchester Piccadilly,4/6/2024,6:00 PM,7:50 PM,No Delay,Cancelled,Weather Conditions,Yes
0d209a63-41f0-42c0-a734,4/6/2024,5:31 PM,Station,Debit Card,Disabled,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/7/2024,4:00 PM,5:20 PM,6:41 PM,Delayed,Weather,No
18cc65d5-a0c5-43fa-85c5,4/6/2024,5:33 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/7/2024,4:00 PM,5:20 PM,6:41 PM,Delayed,Weather,No
a129d32f-f159-4246-b5b2,4/6/2024,5:34 PM,Station,Debit Card,Disabled,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/7/2024,4:00 PM,5:20 PM,6:41 PM,Delayed,Weather,No
aa75b8ee-b1c6-4322-acc6,4/6/2024,5:38 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/7/2024,4:00 PM,5:20 PM,6:41 PM,Delayed,Weather,No
fdaab173-4833-4cb9-81de,4/6/2024,5:38 PM,Station,Credit Card,Adult,First Class,Advance,?35.00,London Euston,Birmingham New Street,4/7/2024,4:00 PM,5:20 PM,6:41 PM,Delayed,Weather,No
c268a652-fef7-4b00-b228,4/6/2024,5:40 PM,Online,Contactless,None,Standard,Advance,?7.00,London Euston,Birmingham New Street,4/7/2024,4:00 PM,5:20 PM,6:41 PM,Delayed,Weather,No
6143e35f-3c2b-44d9-8265,4/6/2024,5:43 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/7/2024,4:00 PM,5:20 PM,6:41 PM,Delayed,Weather,No
dc711a34-c093-448a-a0dc,4/7/2024,5:05 AM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,4/8/2024,3:30 AM,4:00 AM,4:03 AM,Delayed,Weather Conditions,No
05602569-7878-4831-b59f,4/7/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/8/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
387d20c5-48df-4885-b0a7,4/7/2024,9:40 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/8/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
247eec8c-cc2b-46ac-b01d,4/7/2024,9:40 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/8/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
5ab62789-9b74-482e-9bf4,4/7/2024,9:43 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/8/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
6c6483b0-a0ff-414b-9be7,4/7/2024,2:33 PM,Station,Debit Card,Disabled,Standard,Off-Peak,?7.00,London Euston,Birmingham New Street,4/7/2024,4:00 PM,5:20 PM,6:41 PM,Delayed,Weather,No
2f8451d3-c298-4087-868f,4/7/2024,2:38 PM,Station,Credit Card,Adult,Standard,Off-Peak,?7.00,London Euston,Birmingham New Street,4/7/2024,4:00 PM,5:20 PM,6:41 PM,Delayed,Weather,No
eb4e425f-df9c-4741-a123,4/7/2024,2:38 PM,Station,Debit Card,Disabled,Standard,Off-Peak,?7.00,London Euston,Birmingham New Street,4/7/2024,4:00 PM,5:20 PM,6:41 PM,Delayed,Weather,No
044ac79e-e7f8-4fd8-beb7,4/7/2024,2:41 PM,Station,Credit Card,Adult,First Class,Off-Peak,?52.00,London Euston,Birmingham New Street,4/7/2024,4:00 PM,5:20 PM,6:41 PM,Delayed,Weather,No
d293fe97-74ec-43af-83cb,4/7/2024,2:41 PM,Station,Debit Card,Disabled,Standard,Off-Peak,?7.00,London Euston,Birmingham New Street,4/7/2024,4:00 PM,5:20 PM,6:41 PM,Delayed,Weather,No
39f1383b-7989-47e1-9e55,4/7/2024,5:21 PM,Online,Credit Card,Senior,Standard,Off-Peak,?8.00,Liverpool Lime Street,Crewe,4/7/2024,6:45 PM,7:20 PM,No Delay,Cancelled,Weather Conditions,No
d4921a5f-c91c-4e80-9c0a,4/7/2024,5:33 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/8/2024,4:00 PM,5:20 PM,6:51 PM,Delayed,Weather,No
8a947a23-ff56-4a12-a1c6,4/7/2024,5:38 PM,Station,Debit Card,Disabled,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/8/2024,4:00 PM,5:20 PM,6:51 PM,Delayed,Weather,No
20a7c50a-5434-4e2e-91fc,4/7/2024,5:38 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/8/2024,4:00 PM,5:20 PM,6:51 PM,Delayed,Weather,No
0da0111a-d3fa-4089-aa40,4/7/2024,5:40 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/8/2024,4:00 PM,5:20 PM,6:51 PM,Delayed,Weather,No
facefc6f-6414-4daa-9dee,4/8/2024,1:19 AM,Station,Credit Card,None,Standard,Advance,?86.00,Manchester Piccadilly,London Paddington,4/9/2024,11:45 PM,2:00 AM,No Delay,Cancelled,Weather,No
eb5808d7-9a9e-4876-95cc,4/8/2024,1:28 AM,Station,Credit Card,None,Standard,Advance,?86.00,Manchester Piccadilly,London Paddington,4/9/2024,11:45 PM,2:00 AM,No Delay,Cancelled,Weather,No
10940922-131d-41d7-904e,4/8/2024,6:34 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/8/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
438b7aed-825a-40b7-ab3e,4/8/2024,6:35 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/8/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
2a22428c-e0b7-4f1a-a5fa,4/8/2024,6:42 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/8/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
60df6ae1-eab7-4c9b-9bfb,4/8/2024,6:44 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/8/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
0315974a-e65d-4672-b779,4/8/2024,7:09 AM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,4/9/2024,5:30 AM,6:50 AM,No Delay,Cancelled,Weather,No
00970b27-56a0-4ad2-a666,4/8/2024,7:11 AM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,4/9/2024,5:30 AM,6:50 AM,No Delay,Cancelled,Weather,Yes
f0bc2156-7d60-405d-be78,4/8/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/9/2024,8:00 AM,10:15 AM,10:27 AM,Delayed,Weather,No
1fc8f734-56bb-4281-b9f7,4/8/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/9/2024,8:00 AM,10:15 AM,10:27 AM,Delayed,Weather,No
0f6a6795-410a-413e-a3da,4/8/2024,9:35 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/9/2024,8:00 AM,10:15 AM,10:27 AM,Delayed,Weather,No
8913c2c9-0f7a-4c21-af2d,4/8/2024,9:37 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,4/9/2024,8:00 AM,10:15 AM,10:27 AM,Delayed,Weather,No
19160c10-17b2-4887-8654,4/8/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/9/2024,8:00 AM,10:15 AM,10:27 AM,Delayed,Weather,No
81e72252-32c0-465e-9bd7,4/8/2024,9:39 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/9/2024,8:00 AM,10:15 AM,10:27 AM,Delayed,Weather,No
6a47a004-82f8-45a1-9504,4/8/2024,9:44 AM,Station,Credit Card,None,First Class,Advance,?55.00,Birmingham New Street,London Euston,4/9/2024,8:00 AM,9:20 AM,10:03 AM,Delayed,Weather,No
c99646dc-1a51-4b5f-9691,4/8/2024,9:44 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/9/2024,8:00 AM,10:15 AM,10:27 AM,Delayed,Weather,No
8958451f-eeaf-4ba0-a0d1,4/8/2024,2:37 PM,Station,Credit Card,Adult,First Class,Anytime,?69.00,London Euston,Birmingham New Street,4/8/2024,4:00 PM,5:20 PM,6:51 PM,Delayed,Weather,No
d1609208-ebd9-49cf-9e2c,4/8/2024,2:39 PM,Station,Credit Card,Adult,Standard,Anytime,?9.00,London Euston,Birmingham New Street,4/8/2024,4:00 PM,5:20 PM,6:51 PM,Delayed,Weather,No
c124a7e5-8dcb-4222-b29c,4/8/2024,2:44 PM,Online,Contactless,None,Standard,Anytime,?13.00,London Euston,Birmingham New Street,4/8/2024,4:00 PM,5:20 PM,6:51 PM,Delayed,Weather,No
52ecbf44-0af6-4059-b854,4/8/2024,2:44 PM,Station,Credit Card,Adult,Standard,Anytime,?9.00,London Euston,Birmingham New Street,4/8/2024,4:00 PM,5:20 PM,6:51 PM,Delayed,Weather,No
4968906e-4d55-43ed-b652,4/9/2024,12:34 AM,Online,Contactless,Disabled,Standard,Advance,?24.00,London Kings Cross,Edinburgh Waverley,4/11/2024,4:00 PM,8:20 PM,No Delay,Cancelled,Weather,No
9aa9dea9-03b3-443a-9944,4/9/2024,2:08 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,4/9/2024,3:30 AM,5:20 AM,5:55 AM,Delayed,Weather Conditions,No
53b91011-01db-4104-be8f,4/9/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/9/2024,8:00 AM,10:15 AM,10:27 AM,Delayed,Weather,No
bb89e680-be96-4e28-be02,4/9/2024,6:38 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/9/2024,8:00 AM,10:15 AM,10:27 AM,Delayed,Weather,No
a9fe3fe5-deb0-4565-938b,4/9/2024,6:38 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/9/2024,8:00 AM,10:15 AM,10:27 AM,Delayed,Weather,No
cf22bafe-e062-492c-81c3,4/10/2024,5:28 AM,Station,Credit Card,None,Standard,Anytime,?6.00,Liverpool Lime Street,Manchester Piccadilly,4/10/2024,6:45 AM,7:15 AM,No Delay,Cancelled,Weather,Yes
eb9cce37-8114-4f73-b068,4/10/2024,6:43 AM,Online,Contactless,Adult,Standard,Advance,?48.00,London Euston,Manchester Piccadilly,4/11/2024,5:00 AM,6:50 AM,No Delay,Cancelled,Weather,Yes
4bb50947-ca9b-430c-a340,4/10/2024,7:13 AM,Station,Contactless,None,Standard,Anytime,?154.00,Liverpool Lime Street,London St Pancras,4/10/2024,8:30 AM,11:00 AM,No Delay,Cancelled,Weather,No
e6d0fcbf-d1ff-49c2-bf19,4/10/2024,9:41 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/11/2024,8:00 AM,10:15 AM,10:28 AM,Delayed,Weather,No
62fc691c-3f71-4882-8b46,4/10/2024,5:33 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/11/2024,4:00 PM,5:20 PM,6:40 PM,Delayed,Weather,No
a1dafd13-76c8-4962-8a61,4/10/2024,5:37 PM,Station,Debit Card,Disabled,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/11/2024,4:00 PM,5:20 PM,6:40 PM,Delayed,Weather,No
80b5b1de-9fce-4d4d-b46a,4/10/2024,5:41 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/11/2024,4:00 PM,5:20 PM,6:40 PM,Delayed,Weather,No
36b3fbf8-56c2-4efc-a400,4/10/2024,8:17 PM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,4/11/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Weather Conditions,No
2d6ce3a5-a520-4040-96f8,4/10/2024,8:18 PM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,4/11/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Weather Conditions,No
99a15b28-6156-47fa-b931,4/10/2024,8:18 PM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,4/11/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Weather Conditions,No
60583ed0-efcc-42c1-b973,4/10/2024,8:21 PM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,4/11/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Weather Conditions,No
4fcd8c73-4d21-40de-bacc,4/10/2024,8:26 PM,Station,Debit Card,Adult,Standard,Advance,?5.00,London St Pancras,Birmingham New Street,4/11/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Weather Conditions,No
dfc12710-0bf0-4138-9885,4/10/2024,8:32 PM,Station,Credit Card,Adult,Standard,Advance,?5.00,London St Pancras,Birmingham New Street,4/11/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Weather Conditions,No
e1ff22fa-5594-4e3d-8a75,4/11/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/11/2024,8:00 AM,10:15 AM,10:28 AM,Delayed,Weather,No
e74157ff-ab5a-4980-91d9,4/11/2024,6:34 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/11/2024,8:00 AM,10:15 AM,10:28 AM,Delayed,Weather,No
f012a96c-8ea5-428c-b050,4/11/2024,6:37 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/11/2024,8:00 AM,10:15 AM,10:28 AM,Delayed,Weather,No
c5baf453-f1a0-4299-b622,4/11/2024,6:37 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/11/2024,8:00 AM,10:15 AM,10:28 AM,Delayed,Weather,No
63b2b2bc-0d92-4e4d-b6a1,4/11/2024,6:37 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/11/2024,8:00 AM,10:15 AM,10:28 AM,Delayed,Weather,No
edc0ac88-7b7d-4148-88e6,4/11/2024,6:43 AM,Station,Credit Card,None,First Class,Anytime,?235.00,Liverpool Lime Street,London Euston,4/11/2024,8:00 AM,10:15 AM,10:28 AM,Delayed,Weather,No
c7d254da-1c26-4de9-aae9,4/11/2024,6:43 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/11/2024,8:00 AM,10:15 AM,10:28 AM,Delayed,Weather,No
19a937d7-a29e-48c2-a4e8,4/11/2024,6:43 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/11/2024,8:00 AM,10:15 AM,10:28 AM,Delayed,Weather,No
e036965f-f447-4d61-8305,4/11/2024,7:47 AM,Online,Contactless,Disabled,Standard,Anytime,?48.00,London Kings Cross,Edinburgh Waverley,4/11/2024,4:00 PM,8:20 PM,No Delay,Cancelled,Weather,Yes
270477fb-6681-4a70-879e,4/11/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/12/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
6144cd5e-7816-422d-adaa,4/11/2024,9:34 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/12/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
5630743d-ce39-4519-be45,4/11/2024,9:35 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/12/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
5d16b6d8-f89c-4665-a7bd,4/11/2024,2:30 PM,Station,Debit Card,Disabled,Standard,Anytime,?9.00,London Euston,Birmingham New Street,4/11/2024,4:00 PM,5:20 PM,6:40 PM,Delayed,Weather,No
62c2c701-8265-4023-9989,4/11/2024,2:37 PM,Station,Debit Card,Adult,First Class,Anytime,?69.00,London Euston,Birmingham New Street,4/11/2024,4:00 PM,5:20 PM,6:40 PM,Delayed,Weather,No
3f09d2dd-48c4-46ec-b831,4/11/2024,5:15 PM,Online,Credit Card,None,Standard,Anytime,?16.00,London St Pancras,Birmingham New Street,4/11/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Weather Conditions,No
5eed1827-4419-4461-a12b,4/11/2024,5:15 PM,Online,Credit Card,None,Standard,Anytime,?16.00,London St Pancras,Birmingham New Street,4/11/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Weather Conditions,No
f94472d9-1e8a-46af-a192,4/11/2024,5:20 PM,Online,Credit Card,None,Standard,Anytime,?16.00,London St Pancras,Birmingham New Street,4/11/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Weather Conditions,No
7d9b055e-da62-4741-9908,4/11/2024,5:23 PM,Online,Credit Card,None,Standard,Anytime,?16.00,London St Pancras,Birmingham New Street,4/11/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Weather Conditions,No
036fbfdf-a32c-4475-a189,4/11/2024,5:26 PM,Online,Credit Card,None,Standard,Anytime,?16.00,London St Pancras,Birmingham New Street,4/11/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Weather Conditions,No
2a79e2c5-d6b0-4f79-8da9,4/12/2024,1:41 AM,Online,Contactless,Adult,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,4/13/2024,12:00 AM,12:30 AM,No Delay,Cancelled,Weather Conditions,Yes
926da3ce-40aa-43a0-81a2,4/12/2024,2:04 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,4/12/2024,3:30 AM,5:20 AM,5:37 AM,Delayed,Weather Conditions,No
1b31abc9-85a5-4d2f-9dc8,4/12/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/12/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
5c609840-1eaa-41ca-9c70,4/12/2024,6:34 AM,Online,Credit Card,Disabled,Standard,Anytime,?95.00,London Euston,Manchester Piccadilly,4/12/2024,8:00 AM,9:50 AM,No Delay,Cancelled,Weather Conditions,Yes
eae23217-7da1-419b-896e,4/12/2024,6:35 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/12/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
d66db700-ed08-4073-a010,4/12/2024,6:36 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/12/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
8094e041-d252-4e4f-9fa2,4/12/2024,6:36 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/12/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
7bc77dbe-0b66-4f8e-9b29,4/12/2024,6:40 AM,Online,Credit Card,Disabled,First Class,Anytime,?144.00,London Euston,Manchester Piccadilly,4/12/2024,8:00 AM,9:50 AM,No Delay,Cancelled,Weather Conditions,No
56fdcef1-a5b9-4742-80f7,4/12/2024,6:42 AM,Station,Credit Card,None,Standard,Anytime,?41.00,Birmingham New Street,London Euston,4/12/2024,8:00 AM,9:20 AM,10:12 AM,Delayed,Weather,No
06687a35-7204-48fe-ac0c,4/12/2024,6:43 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/12/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
b78668a8-3e31-4355-98a3,4/12/2024,9:32 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,4/13/2024,8:00 AM,9:50 AM,10:43 AM,Delayed,Weather,No
122b80bb-10c8-4c19-8f1f,4/12/2024,9:33 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/13/2024,8:00 AM,10:15 AM,10:54 AM,Delayed,Weather,No
b67af0a5-6e25-4c86-ab57,4/12/2024,8:22 PM,Station,Credit Card,None,Standard,Advance,?5.00,Birmingham New Street,Stafford,4/13/2024,5:45 PM,6:15 PM,No Delay,Cancelled,Weather,Yes
95325c1f-85f2-48d5-90b0,4/12/2024,8:24 PM,Online,Credit Card,None,Standard,Advance,?1.00,Birmingham New Street,Wolverhampton,4/13/2024,6:45 PM,7:00 PM,No Delay,Cancelled,Weather,No
57543876-1501-43ac-b719,4/12/2024,10:42 PM,Online,Contactless,Adult,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,4/13/2024,12:00 AM,12:30 AM,No Delay,Cancelled,Weather Conditions,No
791b42f1-516e-45b1-91cc,4/13/2024,2:03 AM,Station,Credit Card,None,Standard,Off-Peak,?11.00,York,Durham,4/13/2024,3:30 AM,4:20 AM,5:06 AM,Delayed,Weather Conditions,No
20a0e0c3-3d30-4db9-acd0,4/13/2024,2:05 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,4/13/2024,3:30 AM,5:20 AM,5:36 AM,Delayed,Weather Conditions,No
d84809d4-e6fc-4b2b-a7fa,4/13/2024,5:03 AM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,4/14/2024,3:30 AM,4:00 AM,4:10 AM,Delayed,Weather Conditions,No
62067ad4-446a-4677-b82a,4/13/2024,6:36 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,4/13/2024,8:00 AM,10:15 AM,10:54 AM,Delayed,Weather,No
c0c60e5d-13fa-42a2-9ba2,4/13/2024,6:37 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,4/13/2024,8:00 AM,9:50 AM,10:43 AM,Delayed,Weather,No
f2c84dc1-ffd2-4398-a0a4,4/13/2024,6:41 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,4/13/2024,8:00 AM,10:15 AM,10:54 AM,Delayed,Weather,No
d66e02d3-5791-4bf5-9603,4/13/2024,6:41 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,4/13/2024,8:00 AM,10:15 AM,10:54 AM,Delayed,Weather,No
8d3774a9-832a-463b-919c,4/13/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/14/2024,8:00 AM,10:15 AM,10:25 AM,Delayed,Weather,No
7aa37b56-c41b-4042-ac38,4/13/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/14/2024,8:00 AM,10:15 AM,10:25 AM,Delayed,Weather,No
4d50f197-2adf-4966-be44,4/13/2024,9:37 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,4/14/2024,8:00 AM,10:15 AM,10:25 AM,Delayed,Weather,No
6904bcad-3aaf-446d-81e8,4/13/2024,9:43 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/14/2024,8:00 AM,10:15 AM,10:25 AM,Delayed,Weather,No
ce99add4-9105-487c-853b,4/13/2024,3:11 PM,Station,Credit Card,None,Standard,Off-Peak,?8.00,Birmingham New Street,Stafford,4/13/2024,5:45 PM,6:15 PM,No Delay,Cancelled,Weather,No
5186b086-de4f-4c81-9a27,4/13/2024,5:22 PM,Online,Credit Card,None,Standard,Anytime,?2.00,Birmingham New Street,Wolverhampton,4/13/2024,6:45 PM,7:00 PM,No Delay,Cancelled,Weather,No
200f0f3f-b634-41bd-8cfa,4/14/2024,6:33 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,4/14/2024,8:00 AM,10:15 AM,10:25 AM,Delayed,Weather,No
56aa7822-ccf5-4d17-9103,4/14/2024,6:34 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,4/14/2024,8:00 AM,10:15 AM,10:25 AM,Delayed,Weather,No
63ffce99-1269-44e9-bbf2,4/14/2024,5:16 PM,Online,Credit Card,None,Standard,Off-Peak,?10.00,Birmingham New Street,Nuneaton,4/14/2024,6:45 PM,7:05 PM,No Delay,Cancelled,Weather Conditions,Yes
b868204d-cf51-4016-8aef,4/14/2024,7:35 PM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,4/15/2024,5:45 PM,6:15 PM,No Delay,Cancelled,Weather,Yes
da37fcfd-eee0-42c4-b39c,4/14/2024,8:17 PM,Online,Contactless,None,First Class,Advance,?10.00,Manchester Piccadilly,Liverpool Lime Street,4/15/2024,6:45 PM,7:15 PM,No Delay,Cancelled,Weather Conditions,No
4231177e-bc1b-4d99-8955,4/14/2024,8:21 PM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,4/15/2024,5:45 PM,6:15 PM,No Delay,Cancelled,Weather,No
fcf49d66-3fc4-4780-963f,4/15/2024,5:02 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,4/16/2024,3:30 AM,5:20 AM,6:05 AM,Delayed,Weather Conditions,No
f2258cfe-70c9-4025-8d99,4/15/2024,5:13 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,4/16/2024,3:30 AM,5:20 AM,6:05 AM,Delayed,Weather Conditions,No
7992fc8d-dd97-4c6a-a51b,4/15/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?168.00,Manchester Piccadilly,London Euston,4/15/2024,8:00 AM,9:50 AM,10:32 AM,Delayed,Weather,No
dab778a4-c4af-4efe-9ee9,4/15/2024,6:33 AM,Station,Credit Card,None,Standard,Anytime,?168.00,Manchester Piccadilly,London Euston,4/15/2024,8:00 AM,9:50 AM,10:32 AM,Delayed,Weather,No
a6cd6afd-903f-4e85-b9ce,4/15/2024,6:37 AM,Station,Credit Card,None,Standard,Anytime,?168.00,Manchester Piccadilly,London Euston,4/15/2024,8:00 AM,9:50 AM,10:32 AM,Delayed,Weather,No
