Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
0a9296fe-7373-4225-982d,3/31/2024,2:04 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,3/31/2024,3:30 AM,5:20 AM,5:35 AM,Delayed,Weather Conditions,No
5ef5f22f-c87c-420e-bf23,3/31/2024,2:06 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,3/31/2024,3:30 AM,5:20 AM,5:35 AM,Delayed,Weather Conditions,No
043d0c20-411a-48b3-8951,3/31/2024,4:49 AM,Online,Credit Card,None,Standard,Off-Peak,?5.00,Liverpool Lime Street,Manchester Piccadilly,3/31/2024,6:15 AM,6:45 AM,No Delay,Cancelled,Weather,Yes
87fcee0c-c1c0-4684-b6bc,3/31/2024,6:32 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/31/2024,8:00 AM,10:15 AM,10:49 AM,Delayed,Weather,No
4d6e8900-2444-4940-8606,3/31/2024,6:32 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/31/2024,8:00 AM,10:15 AM,10:49 AM,Delayed,Weather,No
b860101a-c4e8-400a-b099,3/31/2024,6:37 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,3/31/2024,8:00 AM,9:50 AM,10:07 AM,Delayed,Weather,No
ac63450a-ac0f-4f10-8119,3/31/2024,6:39 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/31/2024,8:00 AM,10:15 AM,10:49 AM,Delayed,Weather,No
74934a50-d61a-47d7-8032,3/31/2024,6:39 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/31/2024,8:00 AM,10:15 AM,10:49 AM,Delayed,Weather,No
a1d9e9fb-3930-4d1b-90ff,3/31/2024,6:41 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/31/2024,8:00 AM,10:15 AM,10:49 AM,Delayed,Weather,No
4296c772-3eb4-4acd-a47e,3/31/2024,7:20 AM,Online,Credit Card,None,Standard,Off-Peak,?53.00,London Kings Cross,York,3/31/2024,7:45 AM,9:35 AM,No Delay,Cancelled,Staffing,No
04b26135-3387-49e0-b262,3/31/2024,7:26 AM,Online,Credit Card,None,Standard,Off-Peak,?53.00,London Kings Cross,York,3/31/2024,7:45 AM,9:35 AM,No Delay,Cancelled,Staffing,No
52ba3f72-383d-4c9a-8fe9,3/31/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?21.00,Birmingham New Street,London Euston,4/1/2024,8:00 AM,9:20 AM,9:58 AM,Delayed,Weather,No
7732195a-6054-4dc0-9711,3/31/2024,9:38 AM,Online,Contactless,None,Standard,Off-Peak,?12.00,London St Pancras,Birmingham New Street,3/31/2024,11:00 AM,12:20 PM,No Delay,Cancelled,Staff Shortage,No
409f2097-1f56-4369-95e1,3/31/2024,9:41 AM,Online,Contactless,None,First Class,Off-Peak,?80.00,London St Pancras,Birmingham New Street,3/31/2024,11:00 AM,12:20 PM,No Delay,Cancelled,Staff Shortage,Yes
f83b64c6-7d78-43cb-845e,3/31/2024,3:12 PM,Station,Contactless,None,Standard,Off-Peak,?53.00,London Kings Cross,York,3/31/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Weather,Yes
cc98a9a5-b0f0-4dd3-962c,3/31/2024,3:12 PM,Station,Contactless,None,Standard,Off-Peak,?53.00,London Kings Cross,York,3/31/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Weather,No
eb1ecf16-522e-43e6-b760,3/31/2024,3:21 PM,Station,Contactless,None,Standard,Off-Peak,?53.00,London Kings Cross,York,3/31/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Weather,No
f0405e38-87db-488a-b824,3/31/2024,3:49 PM,Station,Contactless,None,Standard,Off-Peak,?12.00,London St Pancras,Birmingham New Street,3/31/2024,5:15 PM,6:35 PM,No Delay,Cancelled,Staff Shortage,No
019de57a-d192-4c17-bcae,3/31/2024,3:53 PM,Station,Contactless,None,Standard,Off-Peak,?12.00,London St Pancras,Birmingham New Street,3/31/2024,5:15 PM,6:35 PM,No Delay,Cancelled,Staff Shortage,No
b121eede-8731-4b45-8cd8,3/31/2024,4:10 PM,Station,Debit Card,None,Standard,Off-Peak,?12.00,London St Pancras,Birmingham New Street,3/31/2024,5:45 PM,7:05 PM,No Delay,Cancelled,Technical Issue,No
5f11d79a-49fd-41f1-b78c,3/31/2024,4:11 PM,Station,Debit Card,None,First Class,Off-Peak,?80.00,London St Pancras,Birmingham New Street,3/31/2024,5:45 PM,7:05 PM,No Delay,Cancelled,Technical Issue,No
f6e2fed0-7a52-4351-b2db,3/31/2024,4:18 PM,Station,Debit Card,None,Standard,Off-Peak,?12.00,London St Pancras,Birmingham New Street,3/31/2024,5:45 PM,7:05 PM,No Delay,Cancelled,Technical Issue,Yes
f4d6c938-8e6a-487d-b3da,3/31/2024,4:20 PM,Station,Credit Card,None,Standard,Off-Peak,?12.00,London St Pancras,Birmingham New Street,3/31/2024,5:45 PM,7:05 PM,No Delay,Cancelled,Technical Issue,No
52d818b0-f7a5-423d-88cb,3/31/2024,5:24 PM,Online,Contactless,None,Standard,Off-Peak,?4.00,Manchester Piccadilly,Liverpool Lime Street,3/31/2024,6:45 PM,7:15 PM,No Delay,Cancelled,Technical Issue,No
f16ae7ee-cc54-408a-a1bd,3/31/2024,5:26 PM,Online,Contactless,None,Standard,Off-Peak,?4.00,Manchester Piccadilly,Liverpool Lime Street,3/31/2024,6:45 PM,7:15 PM,No Delay,Cancelled,Technical Issue,No
f4e9c812-e9d1-4a5f-88a8,3/31/2024,6:10 PM,Online,Credit Card,Senior,Standard,Off-Peak,?2.00,Manchester Piccadilly,Liverpool Lime Street,3/31/2024,6:45 PM,7:15 PM,No Delay,Cancelled,Technical Issue,No
0f091b12-dc5c-4663-a020,3/31/2024,6:12 PM,Online,Credit Card,Senior,Standard,Off-Peak,?2.00,Manchester Piccadilly,Liverpool Lime Street,3/31/2024,6:45 PM,7:15 PM,No Delay,Cancelled,Technical Issue,No
26675d4f-c8a0-471d-9bdf,3/31/2024,6:16 PM,Online,Credit Card,Senior,Standard,Off-Peak,?2.00,Manchester Piccadilly,Liverpool Lime Street,3/31/2024,6:45 PM,7:15 PM,No Delay,Cancelled,Technical Issue,Yes
128a847e-d8c3-4aaa-b8d3,3/31/2024,6:19 PM,Online,Credit Card,Senior,Standard,Off-Peak,?2.00,Manchester Piccadilly,Liverpool Lime Street,3/31/2024,6:45 PM,7:15 PM,No Delay,Cancelled,Technical Issue,No
f8e0e557-fa35-415d-b0a2,4/1/2024,2:06 AM,Station,Credit Card,None,Standard,Off-Peak,?11.00,York,Durham,4/1/2024,3:30 AM,4:20 AM,4:36 AM,Delayed,Weather Conditions,No
ea8958fb-6d7f-4e3d-a3cb,4/1/2024,9:12 AM,Online,Credit Card,Disabled,Standard,Advance,?4.00,York,Doncaster,4/2/2024,7:30 AM,8:00 AM,No Delay,Cancelled,Weather Conditions,No
26db7303-80a4-4ecb-bf0b,4/2/2024,1:40 AM,Station,Credit Card,Disabled,Standard,Advance,?2.00,Liverpool Lime Street,Manchester Piccadilly,4/3/2024,12:00 AM,12:30 AM,No Delay,Cancelled,Staffing,No
10d51b39-9fd0-4470-a157,4/2/2024,1:42 AM,Station,Credit Card,Disabled,Standard,Advance,?2.00,Liverpool Lime Street,Manchester Piccadilly,4/3/2024,12:00 AM,12:30 AM,No Delay,Cancelled,Staffing,Yes
43a40efe-bf0c-43bb-975c,4/2/2024,8:15 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,4/3/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Technical Issue,No
576aa005-4b38-49fb-a2bb,4/2/2024,8:23 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,4/3/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Technical Issue,No
4a97fd23-fb0b-4e18-8497,4/2/2024,8:23 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,4/3/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Technical Issue,Yes
ac3114b0-755d-45ce-b17d,4/2/2024,8:28 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,4/3/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Technical Issue,No
0b658598-433f-4f51-a2a4,4/2/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/3/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
c11c48d6-7201-4c7f-a889,4/2/2024,9:34 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/3/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
da560d42-e776-4a26-a502,4/2/2024,9:34 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/3/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
00effc4c-29c3-4d45-a374,4/2/2024,9:34 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/3/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
ab5a1f79-3076-49b6-8375,4/2/2024,9:39 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/3/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
42f3ce0e-4921-42e5-91f0,4/2/2024,9:40 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/3/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
c56eda87-0096-4054-af5d,4/2/2024,9:41 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/3/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
5b8c0abb-76e5-4388-8a06,4/2/2024,9:43 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/3/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
41411f00-2221-4be4-8eb0,4/2/2024,10:49 AM,Online,Contactless,Senior,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,4/3/2024,9:15 AM,9:45 AM,10:13 AM,Delayed,Weather,No
4d20e9cd-3ecf-42c5-92b7,4/2/2024,10:53 AM,Online,Debit Card,Adult,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,4/3/2024,9:15 AM,9:45 AM,10:13 AM,Delayed,Weather,No
2a94e0e5-1556-4f50-9b0a,4/2/2024,11:20 AM,Station,Contactless,None,Standard,Off-Peak,?19.00,London Paddington,Reading,4/2/2024,12:45 PM,1:45 PM,No Delay,Cancelled,Staff Shortage,Yes
813a90e0-4031-4026-89a3,4/2/2024,1:20 PM,Online,Credit Card,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,4/2/2024,2:45 PM,3:15 PM,No Delay,Cancelled,Signal failure,Yes
96d731f3-ad8b-4d0a-96cd,4/2/2024,8:17 PM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,4/3/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Signal Failure,No
4fa4332a-6d98-4edb-952f,4/2/2024,8:19 PM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,4/3/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Signal Failure,No
fe0e9a6e-3e3a-42bf-8dde,4/2/2024,8:28 PM,Station,Credit Card,Adult,Standard,Advance,?5.00,London St Pancras,Birmingham New Street,4/3/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Signal Failure,No
34e3b32e-d6d8-4968-b3cc,4/2/2024,8:29 PM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,4/3/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Signal Failure,No
040f90ce-ef5c-4741-9242,4/2/2024,8:41 PM,Station,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,4/3/2024,7:00 PM,8:20 PM,No Delay,Cancelled,Weather Conditions,No
41c11c0f-06f2-4712-845f,4/2/2024,9:30 PM,Station,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,4/3/2024,8:00 PM,9:00 PM,No Delay,Cancelled,Signal Failure,No
1674fc29-887d-4deb-aad3,4/2/2024,9:31 PM,Station,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,4/3/2024,8:00 PM,9:00 PM,No Delay,Cancelled,Signal Failure,No
52872b9f-09ae-47b3-9440,4/2/2024,10:31 PM,Station,Contactless,None,Standard,Advance,?3.00,Liverpool Lime Street,Manchester Piccadilly,4/3/2024,12:00 AM,12:30 AM,No Delay,Cancelled,Staffing,No
d2016e0e-91cc-473e-968c,4/2/2024,10:37 PM,Station,Credit Card,Disabled,Standard,Advance,?2.00,Liverpool Lime Street,Manchester Piccadilly,4/3/2024,12:00 AM,12:30 AM,No Delay,Cancelled,Staffing,No
6628c219-b61c-457c-b43a,4/3/2024,2:14 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,4/3/2024,3:30 AM,5:20 AM,5:46 AM,Delayed,Weather Conditions,No
b9ed162f-a793-4cec-808b,4/3/2024,4:08 AM,Online,Contactless,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,4/4/2024,2:30 AM,3:00 AM,No Delay,Cancelled,Staff Shortage,Yes
51ebaa76-69e0-4a48-a494,4/3/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/3/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
0910288f-a634-4e15-914b,4/3/2024,6:39 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/3/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
6bf6928d-31f3-469d-8375,4/3/2024,7:24 AM,Online,Credit Card,None,Standard,Anytime,?25.00,London Paddington,Reading,4/3/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Technical Issue,No
73796e9b-7bbb-419e-a9d3,4/3/2024,8:02 AM,Online,Credit Card,Disabled,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,4/4/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Technical Issue,No
4c50825c-bf49-495c-80e5,4/3/2024,8:04 AM,Online,Credit Card,Disabled,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,4/4/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Technical Issue,No
70e2cf4e-ffed-4429-94c5,4/3/2024,8:11 AM,Online,Credit Card,Disabled,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,4/4/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Technical Issue,No
538f284a-4eb9-452b-a613,4/3/2024,8:11 AM,Online,Credit Card,Disabled,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,4/4/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Technical Issue,No
367be774-4899-4bde-87ab,4/3/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/4/2024,8:00 AM,10:15 AM,11:05 AM,Delayed,Weather,No
9cfa8a44-a258-4794-b2e9,4/3/2024,9:35 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/4/2024,8:00 AM,10:15 AM,11:05 AM,Delayed,Weather,No
7de3dccc-ab2f-4341-8b26,4/3/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/4/2024,8:00 AM,10:15 AM,11:05 AM,Delayed,Weather,No
a2942f3b-8888-4a97-90b4,4/3/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/4/2024,8:00 AM,10:15 AM,11:05 AM,Delayed,Weather,No
9db3997d-6a8c-46c8-90fa,4/3/2024,9:40 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/4/2024,8:00 AM,10:15 AM,11:05 AM,Delayed,Weather,No
50b4944d-5529-4220-8466,4/3/2024,9:42 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/4/2024,8:00 AM,10:15 AM,11:05 AM,Delayed,Weather,No
33792828-7ce8-4df4-9a4b,4/3/2024,9:44 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,4/4/2024,8:00 AM,10:15 AM,11:05 AM,Delayed,Weather,No
6546912c-23cf-4af6-80fd,4/3/2024,1:25 PM,Online,Credit Card,None,Standard,Advance,?7.00,London Euston,Birmingham New Street,4/4/2024,11:45 AM,1:05 PM,No Delay,Cancelled,Weather,Yes
e47acbe0-8af6-46e2-8714,4/3/2024,5:15 PM,Online,Credit Card,None,Standard,Anytime,?16.00,London St Pancras,Birmingham New Street,4/3/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Signal Failure,No
7cff695d-2b2a-4f3c-85e8,4/3/2024,5:26 PM,Online,Credit Card,None,First Class,Anytime,?107.00,London St Pancras,Birmingham New Street,4/3/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Signal Failure,No
40b27e81-c665-43b4-973f,4/3/2024,5:29 PM,Online,Credit Card,None,Standard,Anytime,?16.00,London St Pancras,Birmingham New Street,4/3/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Signal Failure,No
600b1b0b-9351-433c-8c8d,4/3/2024,5:30 PM,Station,Credit Card,None,Standard,Off-Peak,?12.00,London St Pancras,Birmingham New Street,4/3/2024,7:00 PM,8:20 PM,No Delay,Cancelled,Weather Conditions,Yes
9c17aea4-6852-406f-892d,4/3/2024,5:30 PM,Station,Debit Card,Disabled,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/4/2024,4:00 PM,5:20 PM,6:58 PM,Delayed,Weather,No
1e42b418-4e93-4237-ace6,4/3/2024,5:33 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/4/2024,4:00 PM,5:20 PM,6:58 PM,Delayed,Weather,No
641c60cc-f09f-42c2-9a68,4/3/2024,5:37 PM,Station,Credit Card,Adult,First Class,Advance,?35.00,London Euston,Birmingham New Street,4/4/2024,4:00 PM,5:20 PM,6:58 PM,Delayed,Weather,No
1e29991e-c62b-4efb-8fc4,4/3/2024,6:05 PM,Online,Contactless,None,Standard,Advance,?7.00,London Euston,Birmingham New Street,4/4/2024,4:30 PM,5:50 PM,No Delay,Cancelled,Signal failure,Yes
78336427-0917-46a4-8a77,4/3/2024,6:59 PM,Online,Credit Card,Senior,Standard,Advance,?2.00,Liverpool Lime Street,Manchester Piccadilly,4/4/2024,5:15 PM,5:45 PM,No Delay,Cancelled,Signal Failure,No
f94bf320-6d14-4df7-8331,4/3/2024,8:25 PM,Online,Credit Card,None,Standard,Advance,?72.00,London Euston,Manchester Piccadilly,4/4/2024,6:45 PM,8:35 PM,No Delay,Cancelled,Signal failure,Yes
9d9748f6-0d55-498f-95f8,4/3/2024,8:32 PM,Station,Credit Card,Adult,First Class,Advance,?72.00,London Euston,Manchester Piccadilly,4/4/2024,6:45 PM,8:35 PM,No Delay,Cancelled,Signal failure,No
69d5bfb3-5531-4a37-b810,4/4/2024,1:41 AM,Online,Credit Card,Senior,Standard,Advance,?5.00,York,Durham,4/5/2024,12:00 AM,12:50 AM,No Delay,Cancelled,Signal failure,No
aff15414-9a41-4e74-8934,4/4/2024,2:05 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,4/4/2024,3:30 AM,5:20 AM,5:33 AM,Delayed,Weather Conditions,No
4516b8b3-e811-454f-935a,4/4/2024,5:00 AM,Online,Credit Card,Disabled,Standard,Anytime,?29.00,Birmingham New Street,London St Pancras,4/4/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Technical Issue,Yes
aaaa5452-9476-48cb-992c,4/4/2024,5:08 AM,Online,Credit Card,Disabled,Standard,Anytime,?29.00,Birmingham New Street,London St Pancras,4/4/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Technical Issue,No
0e515d48-0a04-4194-87a1,4/4/2024,6:30 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/4/2024,8:00 AM,10:15 AM,11:05 AM,Delayed,Weather,No
f936c59b-fad4-4438-ba92,4/4/2024,6:42 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/4/2024,8:00 AM,10:15 AM,11:05 AM,Delayed,Weather,No
db7d3485-67f0-4b53-8dfe,4/4/2024,8:17 AM,Online,Credit Card,None,First Class,Advance,?27.00,London Paddington,Reading,4/5/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Technical Issue,No
af8b3b00-b481-4f03-9062,4/4/2024,8:24 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,4/5/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Technical Issue,No
7851b9c0-2cbc-4aba-8315,4/4/2024,8:44 AM,Online,Contactless,Adult,Standard,Advance,?11.00,Oxford,Bristol Temple Meads,4/5/2024,7:00 AM,8:15 AM,No Delay,Cancelled,Weather Conditions,Yes
f68c233a-88d6-40e5-ae2f,4/4/2024,9:34 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/5/2024,8:00 AM,10:15 AM,11:11 AM,Delayed,Weather,No
9cbfb6e9-416f-4811-97ca,4/4/2024,9:41 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/5/2024,8:00 AM,10:15 AM,11:11 AM,Delayed,Weather,No
412441f8-e9b1-4797-b1a4,4/4/2024,9:43 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,4/5/2024,8:00 AM,10:15 AM,11:11 AM,Delayed,Weather,No
ca410515-d866-42a0-bf77,4/4/2024,1:15 PM,Online,Credit Card,None,First Class,Off-Peak,?63.00,Birmingham New Street,Reading,4/4/2024,2:45 PM,4:15 PM,No Delay,Cancelled,Staff Shortage,Yes
7fb2d34d-876b-4b54-974c,4/4/2024,2:31 PM,Station,Credit Card,Adult,Standard,Anytime,?9.00,London Euston,Birmingham New Street,4/4/2024,4:00 PM,5:20 PM,6:58 PM,Delayed,Weather,No
2a21ea2a-5c0b-4bf8-9625,4/4/2024,3:45 PM,Online,Credit Card,Senior,Standard,Anytime,?4.00,Liverpool Lime Street,Manchester Piccadilly,4/4/2024,5:15 PM,5:45 PM,No Delay,Cancelled,Signal Failure,Yes
d62e398c-5852-454d-957c,4/4/2024,3:46 PM,Online,Credit Card,Senior,Standard,Anytime,?4.00,Liverpool Lime Street,Manchester Piccadilly,4/4/2024,5:15 PM,5:45 PM,No Delay,Cancelled,Signal Failure,No
4de720fa-33a1-4d44-8ec4,4/4/2024,5:19 PM,Online,Credit Card,None,Standard,Anytime,?143.00,London Euston,Manchester Piccadilly,4/4/2024,6:45 PM,8:35 PM,No Delay,Cancelled,Signal failure,No
bca65fc2-feda-4854-9378,4/4/2024,5:36 PM,Station,Debit Card,Disabled,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/5/2024,4:00 PM,5:20 PM,6:33 PM,Delayed,Weather,No
4ecb88c9-515d-48db-b7ad,4/4/2024,5:39 PM,Station,Debit Card,Disabled,First Class,Advance,?35.00,London Euston,Birmingham New Street,4/5/2024,4:00 PM,5:20 PM,6:33 PM,Delayed,Weather,No
ddaa9777-1631-4961-932d,4/4/2024,5:41 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,4/5/2024,4:00 PM,5:20 PM,6:33 PM,Delayed,Weather,No
0455c5fc-205a-4147-b342,4/5/2024,2:10 AM,Station,Credit Card,None,Standard,Off-Peak,?4.00,Manchester Piccadilly,Liverpool Lime Street,4/5/2024,3:30 AM,4:00 AM,4:20 AM,Delayed,Weather Conditions,No
520bc09b-f83f-404a-9bf5,4/5/2024,6:32 AM,Station,Credit Card,None,First Class,Anytime,?235.00,Liverpool Lime Street,London Euston,4/5/2024,8:00 AM,10:15 AM,11:11 AM,Delayed,Weather,No
c2c20aa9-b7aa-4d01-9956,4/5/2024,6:34 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/5/2024,8:00 AM,10:15 AM,11:11 AM,Delayed,Weather,No
2a3183c4-226b-4f80-b46b,4/5/2024,6:34 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/5/2024,8:00 AM,10:15 AM,11:11 AM,Delayed,Weather,No
9d44a2f8-fa5d-4661-90dd,4/5/2024,6:37 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/5/2024,8:00 AM,10:15 AM,11:11 AM,Delayed,Weather,No
e3249ad7-3ca6-457e-9beb,4/5/2024,6:37 AM,Station,Credit Card,None,First Class,Anytime,?235.00,Liverpool Lime Street,London Euston,4/5/2024,8:00 AM,10:15 AM,11:11 AM,Delayed,Weather,No
e75038df-1bea-4261-b473,4/5/2024,6:37 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,4/5/2024,8:00 AM,10:15 AM,11:11 AM,Delayed,Weather,No
dde9ef0f-c9e0-4695-96ae,4/5/2024,7:20 AM,Online,Credit Card,None,Standard,Anytime,?25.00,London Paddington,Reading,4/5/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Technical Issue,No
252162c6-3a94-4602-9f5b,4/5/2024,7:27 AM,Online,Credit Card,None,Standard,Anytime,?25.00,London Paddington,Reading,4/5/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Technical Issue,No
9ff8c8cf-27dc-45e1-a67f,4/5/2024,8:17 AM,Online,Credit Card,None,First Class,Advance,?27.00,London Paddington,Reading,4/6/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Traffic,No
ee8f799d-4c9a-4cc0-9545,4/5/2024,8:19 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,4/6/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Traffic,No
b0bd6991-d069-4852-92cb,4/5/2024,8:25 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,4/6/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Traffic,No
e80cbc47-4062-476b-80e9,4/5/2024,2:38 PM,Station,Credit Card,Adult,Standard,Anytime,?9.00,London Euston,Birmingham New Street,4/5/2024,4:00 PM,5:20 PM,6:33 PM,Delayed,Weather,No
45ecda58-e708-4ec4-9ed9,4/5/2024,2:40 PM,Station,Credit Card,Adult,Standard,Anytime,?9.00,London Euston,Birmingham New Street,4/5/2024,4:00 PM,5:20 PM,6:33 PM,Delayed,Weather,No
f92a68fc-f3ee-4c81-8aa0,4/5/2024,2:40 PM,Station,Credit Card,Adult,Standard,Anytime,?9.00,London Euston,Birmingham New Street,4/5/2024,4:00 PM,5:20 PM,6:33 PM,Delayed,Weather,No
29a885bc-73cf-4c99-9189,4/5/2024,2:40 PM,Station,Credit Card,Adult,First Class,Anytime,?69.00,London Euston,Birmingham New Street,4/5/2024,4:00 PM,5:20 PM,6:33 PM,Delayed,Weather,No
